movie_id,title,genre,release_date,rating,studio,runtime_minutes,budget,domestic_gross,international_gross,total_gross,imdb_rating,tickets_sold,tickets_available
1089,Queen of the Desert,Drama,2017-04-14,PG-13,IFC Films,114,36000000,0,1578543,1578543,,0,0
1090,Head of State,Comedy,2003-03-28,PG-13,DreamWorks,95,35200000,37788228,495537,38283765,5.4,3977708,0
1091,It,Horror,2017-09-08,R,Warner Bros,98,35000000,327481748,369977480,697459228,7.3,34471763,0
1092,The Hangover,Comedy,2009-06-05,R,Warner Bros,108,35000000,277322503,188441583,465764086,7.8,29191842,0
1093,The Blind Side,Drama,2009-11-20,PG-13,Warner Bros,129,35000000,255959475,49746319,305705794,7.7,26943103,0
1094,Batman,Action,1989-06-23,PG-13,Warner Bros,126,35000000,251188924,160160000,411348924,7.6,26440939,0
1095,Lethal Weapon 3,Action,1992-05-15,R,Warner Bros,121,35000000,144731527,174968473,319700000,6.7,15234898,0
1096,Rush Hour,Action,1998-09-18,PG-13,New Line,70,35000000,141186864,104113136,245300000,5.8,14861775,0
1097,Identity Thief,Comedy,2013-02-08,R,Universal Pictures,120,35000000,134506920,40854658,175361578,5.7,14158623,0
1098,The Devil Wears Prada,Comedy,2006-06-30,PG-13,20th Century Fox,109,35000000,124740460,201332695,326073155,6.8,13130575,0
1099,Horrible Bosses,Comedy,2011-07-08,R,Warner Bros,106,35000000,117538559,94879042,212417601,6.9,12372480,0
1100,Spy Kids,Adventure,2001-03-30,PG,Miramax/Dimension,88,35000000,112692062,85000000,197692062,5.4,11862322,0
1101,Trainwreck,Comedy,2015-07-17,R,Universal Pictures,129,35000000,110212700,30911197,141123897,6.3,11601337,0
1102,Saving Mr. Banks,Drama,2013-12-13,PG-13,Walt Disney,125,35000000,83299761,31662764,114962525,7.5,8768396,0
1103,Star Trek: The Motion Picture,Adventure,1979-12-07,PG,Paramount,143,35000000,82258456,56741544,139000000,6.4,8658785,0
1104,The English Patient,Drama,1996-11-15,R,Miramax,162,35000000,78716374,152993634,231710008,7.4,8285934,0
1105,Hotel for Dogs,Adventure,2009-01-16,PG,Paramount,100,35000000,73178547,49178625,122357172,5.4,7703005,0
1106,Guess Who,Comedy,2005-03-25,PG-13,Sony Pictures,105,35000000,68915888,33200000,102115888,5.9,7254304,0
1107,This is 40,Comedy,2012-12-21,R,Universal Pictures,134,35000000,67544505,22676677,90221182,6.2,7109948,0
1108,L.A. Confidential,Drama,1997-09-19,R,Warner Bros,138,35000000,64604977,61600000,126204977,8.3,6800524,0
1109,Sky High,Adventure,2005-07-29,PG,Walt Disney,100,35000000,63939454,19169905,83109359,6.2,6730469,0
1110,In & Out,Comedy,1997-09-19,PG-13,Paramount,90,35000000,63826569,19400000,83226569,6.3,6718586,0
1111,Species,Action,1995-07-07,R,MGM,108,35000000,60054449,53300000,113354449,5.8,6321521,0
1112,The Benchwarmers,Comedy,2006-04-07,PG-13,Sony Pictures,75,35000000,59843754,5219972,65063726,5.6,6299343,0
1113,Secretariat,Drama,2010-10-08,PG,Walt Disney,123,35000000,59699513,676734,60376247,7.2,6284159,0
1114,The Man in the Iron Mask,Adventure,1998-03-13,PG-13,MGM,132,35000000,56968169,0,56968169,6.4,5996649,0
1115,Neighbors 2: Sorority Rising,Comedy,2016-05-20,R,Universal Pictures,92,35000000,55340730,53417791,108758521,6.0,5825340,0
1116,TMNT,Action,2007-03-23,PG,Warner Bros,87,35000000,54149098,41946920,96096018,6.3,5699905,0
1117,Radio,Drama,2003-10-24,PG,Sony Pictures,109,35000000,52333738,959890,53293628,6.9,5508815,0
1118,Sicario: Day of the Soldado,Action,2018-06-29,R,Sony Pictures,109,35000000,50065850,23219346,73285196,,5270089,0
1119,Old Dogs,Comedy,2009-11-25,PG,Walt Disney,88,35000000,49492060,45612244,95104304,5.4,5209691,0
1120,Malcolm X,Drama,1992-11-18,PG-13,Warner Bros,202,35000000,48169910,0,48169910,7.7,5070517,0
1121,Underworld 3: Rise of the Lycans,Action,2009-01-23,R,Sony Pictures,109,35000000,45802315,43300000,89102315,,4821296,0
1122,12 Strong,Drama,2018-01-19,R,Warner Bros,114,35000000,45500164,25298665,70798829,,4789491,0
1123,Donnie Brasco,Drama,1997-02-28,R,Sony Pictures,147,35000000,41954997,23348055,65303052,7.8,4416315,0
1124,Max Payne,Action,2008-10-17,PG-13,20th Century Fox,103,35000000,40689393,45074495,85763888,5.4,4283094,0
1125,Resident Evil,Horror,2002-03-15,R,Sony Pictures,100,35000000,40119709,63667692,103787401,6.7,4223127,0
1126,The Ladykillers,Comedy,2004-03-26,R,Walt Disney,104,35000000,39692139,37700000,77392139,6.2,4178120,0
1127,The Nativity Story,Drama,2006-12-01,PG,New Line,101,35000000,37629831,8679813,46309644,6.8,3961035,0
1128,J. Edgar,Drama,2011-11-09,R,Warner Bros,137,35000000,37306030,47300000,84606030,6.6,3926951,0
1129,Bounce,Drama,2000-11-17,PG-13,Miramax,114,35000000,36805288,16620004,53425292,,3874241,0
1130,Mile 22,Action,2018-08-17,R,STX Entertainment,109,35000000,36108758,28600000,64708758,,3800922,0
1131,The Foreigner,Action,2017-10-13,R,STX Entertainment,109,35000000,34393507,106390139,140783646,,3620369,0
1132,Closer,Drama,2004-12-03,R,Sony Pictures,98,35000000,33987757,82189938,116177695,7.3,3577659,0
1133,Street Fighter,Action,1994-12-23,PG-13,Universal Pictures,102,35000000,33423000,66000000,99423000,3.8,3518211,0
1134,Black Knight,Adventure,2001-11-21,PG-13,20th Century Fox,95,35000000,33422806,0,33422806,4.8,3518190,0
1135,The Pianist,Drama,2002-12-27,R,Focus Features,150,35000000,32519322,79334860,111854182,8.5,3423087,0
1136,House of Wax,Horror,2005-05-06,R,Warner Bros,108,35000000,32064800,38000000,70064800,5.3,3375242,0
1137,Adrift,Drama,2018-06-01,PG-13,STX Entertainment,114,35000000,31445011,26486365,57931376,,3310001,0
1138,Mirrors,Horror,2008-08-15,R,20th Century Fox,112,35000000,30691439,46529157,77220596,6.2,3230678,0
1139,Queen of the Damned,Horror,2002-02-22,R,Warner Bros,101,35000000,30307804,0,30307804,5.2,3190295,0
1140,Nanny McPhee and the Big Bang,Adventure,2010-08-20,PG,Universal Pictures,97,35000000,29197642,68602223,97799865,,3073436,0
1141,Goosebumps 2: Haunted Halloween,Horror,2018-10-12,PG,Sony Pictures,98,35000000,28804812,11100000,39904812,,3032085,0
1142,Predator 2,Action,1990-11-21,R,20th Century Fox,103,35000000,28317513,26450905,54768418,6.2,2980791,0
1143,Flash Gordon,Action,1980-12-05,NR,Universal Pictures,111,35000000,27107960,0,27107960,6.4,2853469,0
1144,Superhero Movie,Comedy,2008-03-28,PG-13,MGM,82,35000000,26638520,46387782,73026302,4.5,2804055,0
1145,Blast from the Past,Comedy,1999-02-12,PG-13,New Line,112,35000000,26613620,0,26613620,6.6,2801434,0
1146,Jersey Girl,Comedy,2004-03-26,PG-13,Miramax,102,35000000,25266129,11800000,37066129,6.2,2659593,0
1147,Heist,Action,2001-11-09,R,New Line,93,35000000,23483357,5423460,28906817,6.1,2471932,0
1148,Hoffa,Drama,1992-12-25,R,20th Century Fox,140,35000000,23365858,5025615,28391473,6.6,2459564,0
1149,Whiskey Tango Foxtrot,Comedy,2016-03-04,R,Paramount,98,35000000,23083334,2267413,25350747,,2429825,0
1150,Ella Enchanted,Comedy,2004-04-09,PG,Miramax,96,35000000,22913677,0,22913677,6.3,2411966,0
1151,Hitman: Agent 47,Action,2015-08-21,R,20th Century Fox,109,35000000,22467450,59492132,81959582,,2364995,0
1152,The X-Files: I Want to Believe,Action,2008-07-25,PG-13,20th Century Fox,108,35000000,20982478,47188314,68170792,5.9,2208682,0
1153,Valiant,Adventure,2005-08-19,G,Walt Disney,76,35000000,19478106,44710281,64188387,5.6,2050327,0
1154,Wonder Boys,Comedy,2000-02-23,R,Paramount,107,35000000,19389454,14033031,33422485,7.4,2040995,0
1155,Cursed,Horror,2005-02-25,PG-13,Miramax/Dimension,99,35000000,19294901,5820000,25114901,5.0,2031042,0
1156,Walk Hard: The Dewey Cox Story,Comedy,2007-12-21,R,Sony Pictures,120,35000000,18317151,2288902,20606053,6.7,1928121,0
1157,The Four Feathers,Drama,2002-09-20,PG-13,Paramount,125,35000000,18306166,11576479,29882645,6.5,1926965,0
1158,Furry Vengeance,Adventure,2010-04-30,PG,Summit Entertainment,92,35000000,17630465,21709712,39340177,3.8,1855838,0
1159,Bait,Action,2000-09-15,R,Warner Bros,93,35000000,15325127,146842,15471969,5.2,1613171,0
1160,Dungeons and Dragons,Adventure,2000-12-08,PG-13,New Line,97,35000000,15185241,18586724,33771965,,1598446,0
1161,Lions for Lambs,Drama,2007-11-09,R,United Artists,92,35000000,14998070,48213018,63211088,6.2,1578744,0
1162,Flight of the Intruder,Action,1991-01-18,PG-13,Paramount,115,35000000,14471440,0,14471440,5.7,1523309,0
1163,The Tree of Life,Drama,2011-05-27,PG-13,Fox Searchlight,139,35000000,13305665,48416161,61721826,6.7,1400596,0
1164,Zoom,Adventure,2006-08-11,PG,Sony Pictures,83,35000000,11989328,516860,12506188,4.2,1262035,0
1165,The Shipping News,Drama,2001-12-25,R,Miramax,111,35000000,11405825,13000000,24405825,6.8,1200613,0
1166,The Young Victoria,Drama,2009-12-18,PG,Apparition,100,35000000,11001272,20877619,31878891,7.3,1158029,0
1167,Sabotage,Action,2014-03-28,R,Open Road,109,35000000,10508518,7867925,18376443,5.7,1106160,0
1168,Knock Off,Action,1998-09-04,R,Sony Pictures,91,35000000,10319915,0,10319915,4.8,1086307,0
1169,Unfinished Business,Comedy,2015-03-06,R,20th Century Fox,91,35000000,10219501,2600000,12819501,5.4,1075737,0
1170,The Walk,Drama,2015-09-30,PG,Sony Pictures,123,35000000,10161183,51035862,61197045,7.4,1069598,0
1171,The Fountain,Drama,2006-11-22,PG-13,Warner Bros,96,35000000,10144010,5317628,15461638,7.3,1067791,0
1172,Mandela: Long Walk to Freedom,Drama,2013-11-29,PG-13,Weinstein Co.,141,35000000,8323085,21567317,29890402,7.1,876114,0
1173,Punisher: War Zone,Action,2008-12-05,R,Lionsgate,103,35000000,8050977,2106557,10157534,6.0,847471,0
1174,A Good Year,Drama,2006-11-10,PG-13,20th Century Fox,117,35000000,7459300,34604805,42064105,6.9,785189,0
1175,The Brothers Grimsby,Comedy,2016-03-11,R,Sony Pictures,98,35000000,6864016,21857392,28721408,,722528,0
1176,Warriors of Virtue,Action,1997-05-02,PG,MGM,101,35000000,6448817,0,6448817,4.6,678823,0
1177,Luther,Drama,2003-09-26,PG-13,RS Entertainment,70,35000000,5781086,26955793,32736879,8.6,608535,0
1178,Biutiful,Drama,2011-01-28,R,Roadside Attractions,148,35000000,5101237,19586287,24687524,7.5,536972,0
1179,Radio Flyer,Drama,1992-02-21,PG-13,Sony Pictures,114,35000000,4651977,0,4651977,6.9,489682,0
1180,A Hologram for the King,Drama,2016-04-22,R,Roadside Attractions,114,35000000,4212494,7635564,11848058,,443420,0
1181,Lion of the Desert,Drama,1980-01-01,NR,United Film Distrib…,156,35000000,1500000,0,1500000,8.4,157895,0
1182,Le hussard sur le toit,Drama,1996-04-19,R,Miramax,114,35000000,1320043,0,1320043,,138952,0
1183,Stolen,Action,2012-09-14,R,Alchemy,96,35000000,289773,17677973,17967746,5.5,30502,0
1184,The Lovers,Adventure,2015-03-13,PG-13,IFC Films,109,35000000,0,11106,11106,4.5,0,0
1185,The Darkest Hour,Action,2011-12-25,PG-13,Summit Entertainment,89,34800000,21443494,41388221,62831715,4.9,2257210,0
1186,The Longest Ride,Drama,2015-04-10,PG-13,20th Century Fox,128,34000000,37446117,26356811,63802928,7.1,3941697,0
1187,The Age of Innocence,Drama,1993-09-17,PG,Sony Pictures,139,34000000,32014993,0,32014993,7.2,3369999,0
1188,Gake no ue no Ponyo,Adventure,2009-08-14,G,Walt Disney,97,34000000,15090399,190222267,205312666,,1588463,0
1189,Chill Factor,Action,1999-09-01,R,Warner Bros,102,34000000,11263966,0,11263966,5.2,1185681,0
1190,I Dreamed of Africa,Drama,2000-05-05,PG-13,Sony Pictures,114,34000000,6543194,7748805,14291999,5.6,688757,0
1191,Reds,Drama,1981-12-04,PG,Paramount,195,33500000,50000000,0,50000000,7.5,5263158,0
1192,A Few Good Men,Drama,1992-12-11,R,Sony Pictures,138,33000000,141340178,95159822,236500000,7.6,14877913,0
1193,Big Momma's House,Comedy,2000-06-02,PG-13,20th Century Fox,99,33000000,117559438,56000000,173559438,5.1,12374678,0
1194,Exit Wounds,Action,2001-03-16,R,Warner Bros,101,33000000,51758599,28200000,79958599,5.5,5448274,0
1195,Mike and Dave Need Wedding Dates,Comedy,2016-07-08,R,20th Century Fox,98,33000000,46009673,29900000,75909673,,4843123,0
1196,Step Up Revolution,Drama,2012-07-27,PG-13,Lionsgate,99,33000000,35074677,130477613,165552290,6.5,3692071,0
1197,The Punisher,Action,2004-04-16,R,Lionsgate,140,33000000,33664370,20869404,54533774,6.5,3543618,0
1198,Safe,Action,2012-04-27,R,Lionsgate,94,33000000,17142080,24353133,41495213,6.5,1804429,0
1199,Doomsday,Action,2008-03-14,R,Universal Pictures,113,33000000,11008770,10612418,21621188,6.0,1158818,0
1200,Pushing Tin,Comedy,1999-04-23,R,20th Century Fox,124,33000000,8408835,0,8408835,6.0,885141,0
1201,Goal! The Dream Begins,Drama,2006-05-12,PG,Walt Disney,118,33000000,4283255,23327618,27610873,6.8,450869,0
1202,Bridesmaids,Comedy,2011-05-13,R,Universal Pictures,131,32500000,169211718,120420305,289632023,6.8,17811760,0
1203,The Reader,Drama,2008-12-10,R,Weinstein Co.,124,32500000,34194407,78770468,112964875,7.6,3599411,0
1204,Wanderlust,Comedy,2012-02-24,R,Universal Pictures,98,32500000,17288155,6871779,24159934,5.6,1819806,0
1205,Elf,Adventure,2003-11-07,PG,New Line,97,32000000,173398518,46837892,220236410,6.9,18252476,0
1206,Phenomenon,Drama,1996-07-05,PG,Walt Disney,123,32000000,104636382,47400000,152036382,6.4,11014356,0
1207,This is the End,Comedy,2013-06-12,R,Sony Pictures,107,32000000,101470202,25068915,126539117,6.7,10681074,0
1208,Snow Dogs,Adventure,2002-01-18,PG,Walt Disney,99,32000000,81150692,35747336,116898028,5.1,8542178,0
1209,Nacho Libre,Comedy,2006-06-16,PG,Paramount,92,32000000,80197993,19098469,99296462,5.7,8441894,0
1210,Scrooged,Comedy,1988-11-23,PG-13,Paramount,101,32000000,59450353,0,59450353,7.0,6257932,0
1211,Takers,Drama,2010-08-27,PG-13,Sony Pictures,107,32000000,57744720,12842548,70587268,6.2,6078392,0
1212,Stigmata,Horror,1999-09-10,R,MGM,103,32000000,50041732,39400000,89441732,6.2,5267551,0
1213,Men of Honor,Drama,2000-11-10,R,20th Century Fox,129,32000000,48814909,33524574,82339483,7.2,5138411,0
1214,I Feel Pretty,Comedy,2018-04-20,PG-13,STX Entertainment,98,32000000,48795601,42774097,91569698,,5136379,0
1215,The Transporter 2,Action,2005-09-02,PG-13,20th Century Fox,87,32000000,43095856,45882602,88978458,6.3,4536406,0
1216,"Big Mommas: Like Father, Like Son",Comedy,2011-02-18,PG-13,20th Century Fox,113,32000000,37915414,44417036,82332450,4.4,3991096,0
1217,Alive,Drama,1993-01-15,R,Walt Disney,120,32000000,36299670,0,36299670,7.1,3821018,0
1218,Dreamer: Inspired by a True Story,Drama,2005-10-21,PG,DreamWorks,98,32000000,33022286,6476074,39498360,6.9,3476030,0
1219,A History of Violence,Drama,2005-09-23,R,New Line,96,32000000,31493782,29984015,61477797,7.5,3315135,0
1220,The Incredible Burt Wonderstone,Comedy,2013-03-15,PG-13,Warner Bros,100,32000000,22537881,4854728,27392609,5.9,2372409,0
1221,Repo Men,Action,2010-03-19,R,Universal Pictures,119,32000000,13942007,4253231,18195238,6.3,1467580,0
1222,Dragon Wars: D-War,Action,2007-09-14,PG-13,Freestyle Releasing,107,32000000,10977721,68937640,79915361,3.6,1155550,0
1223,Bogus,Comedy,1996-09-06,PG,Warner Bros,110,32000000,4357406,0,4357406,5.3,458674,0
1224,Cradle Will Rock,Drama,1999-12-08,R,Walt Disney,132,32000000,2899970,0,2899970,6.9,305260,0
1225,The Good German,Drama,2006-12-15,R,Warner Bros,105,32000000,1308696,5369337,6678033,6.1,137757,0
1226,Apocalypse Now,Action,1979-08-15,R,United Artists,240,31500000,78800000,2450485,81250485,8.5,8294737,0
1227,Criminal,Action,2016-04-15,R,Lionsgate,113,31500000,14708696,24062566,38771262,6.3,1548284,0
1228,Flight,Drama,2012-11-02,R,Paramount,138,31000000,93772375,66786063,160558438,7.3,9870776,0
1229,Mr. Holland’s Opus,Drama,1995-12-29,PG,Walt Disney,143,31000000,82582604,23700000,106282604,7.3,8692906,0
1230,Out of Africa,Drama,1985-12-18,PG,Universal Pictures,161,31000000,79096868,179113992,258210860,7.2,8325986,0
1231,Moonraker,Action,1979-06-29,PG,United Artists,126,31000000,70300000,140000000,210300000,6.3,7400000,0
1232,The Grand Budapest Hotel,Comedy,2014-03-07,R,Fox Searchlight,99,31000000,59076019,105104528,164180547,8.1,6218528,0
1233,Vacation,Comedy,2015-07-29,R,Warner Bros,99,31000000,58884188,42743801,101627989,6.1,6198336,0
1234,Frequency,Drama,2000-04-28,PG-13,New Line,118,31000000,44983704,23095967,68079671,7.3,4735127,0
1235,Hearts in Atlantis,Drama,2001-09-28,PG-13,Warner Bros,101,31000000,24185781,6700000,30885781,6.9,2545872,0
1236,Extraordinary Measures,Drama,2010-01-22,PG,CBS Films,106,31000000,12482741,3344243,15826984,6.5,1313973,0
1237,Birth of the Dragon,Action,2017-08-25,PG-13,BH Tilt,109,31000000,6901965,318549,7220514,,726523,0
1238,Get Shorty,Comedy,1995-10-20,R,MGM,105,30250000,72021008,43000000,115021008,6.9,7581159,0
1239,Ghostbusters,Adventure,1984-06-08,PG,Sony Pictures,116,30000000,242212467,53000000,295212467,5.5,25496049,0
1240,Toy Story,Adventure,1995-11-22,G,Walt Disney,74,30000000,191796233,172749283,364545516,8.3,20189077,0
1241,Big Daddy,Comedy,1999-06-25,PG-13,Sony Pictures,93,30000000,163479795,65161488,228641283,6.4,17208399,0
1242,American Pie 2,Comedy,2001-08-10,R,Universal Pictures,108,30000000,145096820,141403180,286500000,6.4,15273349,0
1243,The Vow,Drama,2012-02-10,PG-13,Sony Pictures,104,30000000,125014030,72604130,197618160,6.8,13159372,0
1244,Speed,Action,1994-06-10,R,20th Century Fox,116,30000000,121248145,161951855,283200000,7.2,12762963,0
1245,Lee Daniels' The Butler,Drama,2013-08-16,PG-13,Weinstein Co.,132,30000000,116632095,60393403,177025498,7.2,12277063,0
1246,Remember the Titans,Drama,2000-09-29,PG,Walt Disney,120,30000000,115654751,21051932,136706683,7.8,12174184,0
1247,Dodgeball: A True Underdog Story,Comedy,2004-06-18,PG-13,20th Century Fox,92,30000000,114326736,53464968,167791704,6.7,12034393,0
1248,Ace Ventura: When Nature Calls,Comedy,1995-11-10,PG-13,Warner Bros,90,30000000,108360063,104039937,212400000,6.3,11406322,0
1249,The Princess Diaries,Comedy,2001-08-03,G,Walt Disney,111,30000000,108244774,57090000,165334774,6.2,11394187,0
1250,Analyze This,Comedy,1999-03-05,R,Warner Bros,103,30000000,106885658,70000000,176885658,6.7,11251122,0
1251,The First Wives Club,Comedy,1996-09-20,PG,Paramount,103,30000000,105489203,76000000,181489203,6.2,11104127,0
1252,Million Dollar Baby,Drama,2004-12-15,PG-13,Warner Bros,132,30000000,100492203,131436024,231928227,8.1,10578127,0
1253,Mystic River,Drama,2003-10-08,R,Warner Bros,138,30000000,90135191,66686829,156822020,8.0,9487915,0
1254,Sisters,Comedy,2015-12-18,R,Universal Pictures,98,30000000,87044645,18986015,106030660,,9162594,0
1255,Pokemon: The First Movie,Adventure,1999-11-10,G,Warner Bros,97,30000000,85744662,77900000,163644662,,9025754,0
1256,SpongeBob SquarePants: The Movie,Adventure,2004-11-19,PG,Paramount,97,30000000,85416609,56634646,142051255,,8991222,0
1257,Up in the Air,Drama,2009-12-04,R,Paramount,108,30000000,83823381,83019358,166842739,7.4,8823514,0
1258,The Notebook,Drama,2004-06-25,PG-13,New Line,123,30000000,81001787,35023236,116025023,7.9,8526504,0
1259,Hannah Montana the Movie,Drama,2009-04-10,G,Walt Disney,102,30000000,79576189,89597017,169173206,4.2,8376441,0
1260,Rugrats in Paris,Adventure,2000-11-17,G,Paramount,97,30000000,76501438,26783375,103284813,,8052783,0
1261,The Hitman’s Bodyguard,Action,2017-08-18,R,Lionsgate,109,30000000,75468583,97310709,172779292,,7944061,0
1262,The Prince of Tides,Drama,1991-12-25,R,Sony Pictures,132,30000000,74787599,0,74787599,6.6,7872379,0
1263,Four Brothers,Drama,2005-08-12,R,Paramount,109,30000000,74494381,18000000,92494381,6.9,7841514,0
1264,Legends of the Fall,Drama,1994-12-23,R,Sony Pictures,133,30000000,66502573,94000000,160502573,7.5,7000271,0
1265,Looper,Action,2012-09-28,R,Sony Pictures,119,30000000,66486205,103980200,170466405,7.4,6998548,0
1266,About Schmidt,Drama,2002-12-13,R,New Line,125,30000000,65005217,42049267,107054484,7.2,6842654,0
1267,The Nut Job,Adventure,2014-01-17,PG,Open Road,85,30000000,64251538,58278428,122529966,5.8,6763320,0
1268,Down to Earth,Comedy,2001-02-16,PG-13,Paramount,87,30000000,64172251,7000000,71172251,5.4,6754974,0
1269,Babe,Adventure,1995-08-04,G,Universal Pictures,91,30000000,63658910,182441090,246100000,6.8,6700938,0
1270,Forgetting Sarah Marshall,Comedy,2008-04-18,R,Universal Pictures,118,30000000,63172463,42000579,105173042,7.2,6649733,0
1271,Friday Night Lights,Drama,2004-10-08,PG-13,Universal Pictures,70,30000000,61255921,694849,61950770,8.7,6447992,0
1272,Harlem Nights,Comedy,1989-11-17,R,Paramount,98,30000000,60857262,35000000,95857262,,6406028,0
1273,Baby Mama,Comedy,2008-04-25,PG-13,Universal Pictures,99,30000000,60494212,3676235,64170447,6.0,6367812,0
1274,Hope Floats,Drama,1998-05-29,PG-13,20th Century Fox,114,30000000,60110313,21418687,81529000,5.9,6327401,0
