movie_id,title,genre,release_date,rating,studio,runtime_minutes,budget,domestic_gross,international_gross,total_gross,imdb_rating,tickets_sold,tickets_available,release_year,release_month,profit,roi,budget_category,performance
878,Rebound,Comedy,2005-07-01,PG,20th Century Fox,98,45000000,16809014,683000,17492014,,1769370,0,2005,7,-27507986,-61.13,Medium Budget,Major Loss
879,Nixon,Drama,1995-12-20,R,Walt Disney,212,45000000,13668249,21000000,34668249,7.1,1438763,0,1995,12,-10331751,-22.96,Medium Budget,Major Loss
880,Dredd,Action,2012-09-21,R,Lionsgate,95,45000000,13414714,28052892,41467606,7.1,1412075,0,2012,9,-3532394,-7.85,Medium Budget,Loss
881,The Rum Diary,Drama,2011-10-28,R,FilmDistrict,114,45000000,13109815,8434917,21544732,,1379981,0,2011,10,-23455268,-52.12,Medium Budget,Major Loss
882,Deep Rising,Action,1998-01-30,R,Walt Disney,106,45000000,11203026,0,11203026,6.0,1179266,0,1998,1,-33796974,-75.1,Medium Budget,Major Loss
883,Johnny English Reborn,Adventure,2011-10-21,PG,Universal Pictures,101,45000000,8406711,156233690,164640401,6.3,884917,0,2011,10,119640401,265.87,Medium Budget,Major Success
884,Miracle at St. Anna,Drama,2008-09-26,R,Walt Disney,160,45000000,7916887,1759610,9676497,6.0,833357,0,2008,9,-35323503,-78.5,Medium Budget,Major Loss
885,Big Trouble,Comedy,2002-04-05,PG-13,Walt Disney,74,45000000,7262288,1226583,8488871,6.5,764451,0,2002,4,-36511129,-81.14,Medium Budget,Major Loss
886,Man cheng jin dai huang jin jia,Action,2006-12-21,R,Sony Pictures Classics,109,45000000,6566773,70337656,76904429,,691239,0,2006,12,31904429,70.9,Medium Budget,Profit
887,Love in the Time of Cholera,Drama,2007-11-16,R,New Line,139,45000000,4617608,26459810,31077418,6.4,486064,0,2007,11,-13922582,-30.94,Medium Budget,Major Loss
888,Rambo: First Blood Part II,Action,1985-05-22,R,Sony/TriStar,96,44000000,150415432,149984568,300400000,6.4,15833203,0,1985,5,256400000,582.73,Medium Budget,Major Success
889,Sleepers,Drama,1996-10-18,R,Warner Bros,147,44000000,53300852,112300000,165600852,7.5,5610616,0,1996,10,121600852,276.37,Medium Budget,Major Success
890,Charlie St. Cloud,Drama,2010-07-30,PG-13,Universal Pictures,99,44000000,31206263,17271821,48478084,6.5,3284870,0,2010,7,4478084,10.18,Medium Budget,Profit
891,The Interview,Comedy,2014-02-06,R,Sony Pictures,112,44000000,6105175,6237457,12342632,6.6,642650,0,2014,2,-31657368,-71.95,Medium Budget,Major Loss
892,The Heat,Comedy,2013-06-28,R,20th Century Fox,123,43000000,159581587,70146187,229727774,6.6,16798062,0,2013,6,186727774,434.25,Medium Budget,Major Success
893,Finding Forrester,Drama,2000-12-19,PG-13,Sony Pictures,136,43000000,51768623,28245000,80013623,7.3,5449329,0,2000,12,37013623,86.08,Medium Budget,Profit
894,28 Days,Comedy,2000-04-14,PG-13,Sony Pictures,103,43000000,37035515,25028457,62063972,6.0,3898475,0,2000,4,19063972,44.33,Medium Budget,Profit
895,Danny the Dog,Action,2005-05-13,R,Focus/Rogue Pictures,109,43000000,24537621,24500000,49037621,,2582907,0,2005,5,6037621,14.04,Medium Budget,Profit
896,A Monster Calls,Drama,2017-01-06,PG-13,Focus Features,114,43000000,3740823,42674141,46414964,,393771,0,2017,1,3414964,7.94,Medium Budget,Profit
897,The Mechanic,Action,2011-01-28,R,CBS Films,93,42500000,29121498,47225895,76347393,6.6,3065421,0,2011,1,33847393,79.64,Medium Budget,Profit
898,21 Jump Street,Comedy,2012-03-16,R,Sony Pictures,109,42000000,138447667,64364762,202812429,7.2,14573439,0,2012,3,160812429,382.89,Medium Budget,Major Success
899,Chicken Run,Adventure,2000-06-21,G,DreamWorks,84,42000000,106793915,121000000,227793915,7.0,11241465,0,2000,6,185793915,442.37,Medium Budget,Major Success
900,Boomerang,Comedy,1992-07-01,R,Paramount,117,42000000,70052444,61000000,131052444,5.4,7373941,0,1992,7,89052444,212.03,Medium Budget,Major Success
901,Brüno,Comedy,2009-07-10,R,Universal Pictures,81,42000000,60054530,78653997,138708527,5.8,6321529,0,2009,7,96708527,230.26,Medium Budget,Major Success
902,Cleopatra,Drama,1963-06-12,G,20th Century Fox,240,42000000,57000000,14000000,71000000,7.0,6000000,0,1963,6,29000000,69.05,Medium Budget,Profit
903,Snatched,Comedy,2017-05-12,R,20th Century Fox,98,42000000,45852178,11999999,57852177,,4826545,0,2017,5,15852177,37.74,Medium Budget,Profit
904,Here Comes the Boom,Comedy,2012-10-12,PG,Sony Pictures,105,42000000,45290318,27948940,73239258,6.5,4767402,0,2012,10,31239258,74.38,Medium Budget,Profit
905,Licence to Kill,Action,1989-07-14,PG-13,MGM,133,42000000,34667015,121500000,156167015,6.6,3649159,0,1989,7,114167015,271.83,Medium Budget,Major Success
906,One for the Money,Comedy,2012-01-27,PG-13,Lionsgate,91,42000000,26414527,9782694,36197221,5.3,2780477,0,2012,1,-5802779,-13.82,Medium Budget,Loss
907,Lord of War,Action,2005-09-16,R,Lionsgate,122,42000000,24149632,36288095,60437727,7.6,2542067,0,2005,9,18437727,43.9,Medium Budget,Profit
908,Super Mario Bros.,Action,1993-05-28,PG,Walt Disney,104,42000000,20844907,0,20844907,4.0,2194201,0,1993,5,-21155093,-50.37,Medium Budget,Major Loss
909,Hero,Comedy,1992-10-02,PG-13,Sony Pictures,80,42000000,19487173,47300000,66787173,7.9,2051281,0,1992,10,24787173,59.02,Medium Budget,Profit
910,McHale's Navy,Comedy,1997-04-18,PG,Universal Pictures,70,42000000,4408420,0,4408420,7.5,464044,0,1997,4,-37591580,-89.5,Medium Budget,Major Loss
911,Micmacs,Comedy,2010-05-28,R,Sony Pictures Classics,105,42000000,1259693,10497229,11756922,7.2,132599,0,2010,5,-30243078,-72.01,Medium Budget,Major Loss
912,8 Mile,Drama,2002-11-08,R,Universal Pictures,110,41000000,116724075,129044309,245768384,7.0,12286745,0,2002,11,204768384,499.44,Medium Budget,Major Success
913,A Knight’s Tale,Adventure,2001-05-11,PG-13,Sony Pictures,144,41000000,56083966,44538620,100622586,6.9,5903575,0,2001,5,59622586,145.42,Medium Budget,Major Success
914,The Medallion,Comedy,2003-08-22,PG-13,Sony Pictures,108,41000000,22108977,0,22108977,5.2,2327261,0,2003,8,-18891023,-46.08,Medium Budget,Major Loss
915,The Big Year,Comedy,2011-10-14,PG,20th Century Fox,100,41000000,7204138,480386,7684524,6.2,758330,0,2011,10,-33315476,-81.26,Medium Budget,Major Loss
916,Wedding Crashers,Comedy,2005-07-15,R,New Line,98,40000000,209218368,74000000,283218368,,22022986,0,2005,7,243218368,608.05,Medium Budget,Major Success
917,Fifty Shades of Grey,Drama,2015-02-13,R,Universal Pictures,129,40000000,166167230,404830871,570998101,4.1,17491287,0,2015,2,530998101,1327.5,Medium Budget,Major Success
918,Cheaper by the Dozen,Comedy,2003-12-25,PG,20th Century Fox,94,40000000,138614544,51597569,190212113,5.8,14591005,0,2003,12,150212113,375.53,Medium Budget,Major Success
919,Lucy,Action,2014-07-25,R,Universal Pictures,89,40000000,126573960,330933816,457507776,6.4,13323575,0,2014,7,417507776,1043.77,Medium Budget,Major Success
920,Lone Survivor,Action,2013-12-25,R,Universal Pictures,121,40000000,125095601,24709031,149804632,7.6,13167958,0,2013,12,109804632,274.51,Medium Budget,Major Success
921,Back to the Future Part II,Adventure,1989-11-22,PG,Universal Pictures,108,40000000,118450002,213549998,332000000,7.8,12468421,0,1989,11,292000000,730.0,Medium Budget,Major Success
922,Double Jeopardy,Action,1999-09-24,R,Paramount,105,40000000,116735231,61100000,177835231,6.4,12287919,0,1999,9,137835231,344.59,Medium Budget,Major Success
923,Spy Kids 3-D: Game Over,Adventure,2003-07-25,PG,Miramax/Dimension,84,40000000,111760631,56091364,167851995,4.1,11764277,0,2003,7,127851995,319.63,Medium Budget,Major Success
924,A Time to Kill,Drama,1996-07-24,R,Warner Bros,149,40000000,108766007,43500000,152266007,7.4,11449053,0,1996,7,112266007,280.67,Medium Budget,Major Success
925,A League of Their Own,Comedy,1992-07-01,PG,Sony Pictures,128,40000000,107533925,24906141,132440066,7.2,11319361,0,1992,7,92440066,231.1,Medium Budget,Major Success
926,The Social Network,Drama,2010-10-01,PG-13,Sony Pictures,120,40000000,96962694,127959441,224922135,7.7,10206599,0,2010,10,184922135,462.31,Medium Budget,Major Success
927,Julie & Julia,Comedy,2009-08-07,PG-13,Sony Pictures,123,40000000,94125426,32520693,126646119,7.0,9907940,0,2009,8,86646119,216.62,Medium Budget,Major Success
928,John Wick: Chapter Two,Action,2017-02-10,R,Lionsgate,109,40000000,92029184,79341313,171370497,,9687283,0,2017,2,131370497,328.43,Medium Budget,Major Success
929,Ride Along 2,Comedy,2016-01-15,PG-13,Universal Pictures,102,40000000,90862685,33964631,124827316,5.9,9564493,0,2016,1,84827316,212.07,Medium Budget,Major Success
930,Scary Movie 4,Comedy,2006-04-14,PG-13,Weinstein/Dimension,89,40000000,90710620,88000000,178710620,5.1,9548486,0,2006,4,138710620,346.78,Medium Budget,Major Success
931,Get Hard,Comedy,2015-03-27,R,Warner Bros,107,40000000,90411453,16100000,106511453,6.0,9516995,0,2015,3,66511453,166.28,Medium Budget,Major Success
932,Scream 3,Horror,2000-02-04,R,Miramax,116,40000000,89138076,72700000,161838076,5.5,9382955,0,2000,2,121838076,304.6,Medium Budget,Major Success
933,Back to the Future Part III,Adventure,1990-05-24,PG,Universal Pictures,118,40000000,88055283,156033371,244088654,7.4,9268977,0,1990,5,204088654,510.22,Medium Budget,Major Success
934,Dumb and Dumber To,Comedy,2014-11-14,PG-13,Universal Pictures,109,40000000,86208010,70345582,156553592,5.7,9074527,0,2014,11,116553592,291.38,Medium Budget,Major Success
935,Bram Stoker's Dracula,Horror,1992-11-13,R,Sony Pictures,155,40000000,82522790,133339902,215862692,7.5,8686609,0,1992,11,175862692,439.66,Medium Budget,Major Success
936,Eight Below,Adventure,2006-02-17,PG,Walt Disney,120,40000000,81612565,38843429,120455994,7.3,8590796,0,2006,2,80455994,201.14,Medium Budget,Major Success
937,The Talented Mr. Ripley,Drama,1999-12-24,R,Paramount,139,40000000,81292135,47500000,128792135,7.3,8557067,0,1999,12,88792135,221.98,Medium Budget,Major Success
938,The Intern,Comedy,2015-09-25,PG-13,Warner Bros,121,40000000,75764672,121468062,197232734,7.2,7975229,0,2015,9,157232734,393.08,Medium Budget,Major Success
939,The Last of the Mohicans,Action,1992-09-25,R,20th Century Fox,117,40000000,75505856,0,75505856,7.8,7947985,0,1992,9,35505856,88.76,Medium Budget,Profit
940,Ray,Drama,2004-10-29,PG-13,Universal Pictures,178,40000000,75305995,49517099,124823094,7.7,7926947,0,2004,10,84823094,212.06,Medium Budget,Major Success
941,Sin City,Action,2005-04-01,R,Miramax/Dimension,147,40000000,74103820,84424098,158527918,8.1,7800402,0,2005,4,118527918,296.32,Medium Budget,Major Success
942,"I Love You, Man",Comedy,2009-03-20,R,Paramount,105,40000000,72013010,20289492,92302502,7.1,7580317,0,2009,3,52302502,130.76,Medium Budget,Major Success
943,JFK,Drama,1991-12-20,R,Warner Bros,206,40000000,70405498,134994502,205400000,8.0,7411105,0,1991,12,165400000,413.5,Medium Budget,Major Success
944,Big Momma's House 2,Comedy,2006-01-27,PG-13,20th Century Fox,99,40000000,70165972,66881404,137047376,4.6,7385892,0,2006,1,97047376,242.62,Medium Budget,Major Success
945,Hacksaw Ridge,Drama,2016-11-04,R,Lionsgate,114,40000000,67209615,101730968,168940583,,7074696,0,2016,11,128940583,322.35,Medium Budget,Major Success
946,The Mexican,Action,2001-03-02,R,DreamWorks,123,40000000,66808615,78429635,145238250,6.1,7032486,0,2001,3,105238250,263.1,Medium Budget,Major Success
947,The Final Destination,Horror,2009-08-28,R,Warner Bros,98,40000000,66477700,120906927,187384627,6.7,6997653,0,2009,8,147384627,368.46,Medium Budget,Major Success
948,17 Again,Comedy,2009-04-17,PG-13,Warner Bros,102,40000000,64167069,75307837,139474906,6.4,6754428,0,2009,4,99474906,248.69,Medium Budget,Major Success
949,Get Him to the Greek,Comedy,2010-06-04,R,Universal Pictures,114,40000000,61153526,30302349,91455875,6.4,6437213,0,2010,6,51455875,128.64,Medium Budget,Major Success
950,Gothika,Horror,2003-11-21,R,Warner Bros,98,40000000,59588068,81896744,141484812,5.8,6272428,0,2003,11,101484812,253.71,Medium Budget,Major Success
951,Behind Enemy Lines,Action,2001-11-30,PG-13,20th Century Fox,106,40000000,58855732,0,58855732,6.4,6195340,0,2001,11,18855732,47.14,Medium Budget,Profit
952,Invincible,Drama,2006-08-25,PG,Walt Disney,114,40000000,57806952,694175,58501127,,6084942,0,2006,8,18501127,46.25,Medium Budget,Profit
953,Escape From Planet Earth,Adventure,2013-02-15,PG,Weinstein Co.,89,40000000,57012977,17143633,74156610,5.9,6001366,0,2013,2,34156610,85.39,Medium Budget,Profit
954,Small Soldiers,Adventure,1998-07-10,PG-13,DreamWorks,108,40000000,55143823,16600000,71743823,6.1,5804613,0,1998,7,31743823,79.36,Medium Budget,Profit
955,Spawn,Action,1997-07-31,PG-13,New Line,98,40000000,54979992,32969867,87949859,5.2,5787368,0,1997,7,47949859,119.87,Medium Budget,Profit
956,Horrible Bosses 2,Comedy,2014-11-26,R,Warner Bros,116,40000000,54445357,51500000,105945357,6.3,5731090,0,2014,11,65945357,164.86,Medium Budget,Major Success
957,The Count of Monte Cristo,Drama,2002-01-25,PG-13,Walt Disney,131,40000000,54228104,21160986,75389090,7.7,5708221,0,2002,1,35389090,88.47,Medium Budget,Profit
958,The Lake House,Drama,2006-06-16,PG,Warner Bros,99,40000000,52330111,62500000,114830111,6.8,5508433,0,2006,6,74830111,187.08,Medium Budget,Major Success
959,Predators,Action,2010-07-09,R,20th Century Fox,107,40000000,52000688,75233701,127234389,6.4,5473757,0,2010,7,87234389,218.09,Medium Budget,Major Success
960,The Odd Life of Timothy Green,Drama,2012-08-15,PG,Walt Disney,105,40000000,51853450,3395709,55249159,6.6,5458258,0,2012,8,15249159,38.12,Medium Budget,Profit
961,The Living Daylights,Action,1987-07-31,PG,MGM,130,40000000,51185000,140015000,191200000,6.7,5387895,0,1987,7,151200000,378.0,Medium Budget,Major Success
962,Apocalypto,Action,2006-12-08,R,Walt Disney,139,40000000,50866635,70165637,121032272,7.8,5354383,0,2006,12,81032272,202.58,Medium Budget,Major Success
963,Legal Eagles,Comedy,1986-06-18,PG,Universal Pictures,116,40000000,49851591,0,49851591,5.9,5247536,0,1986,6,9851591,24.63,Medium Budget,Profit
964,The Skeleton Key,Horror,2005-08-12,PG-13,Universal Pictures,104,40000000,47907715,44349203,92256918,6.5,5042917,0,2005,8,52256918,130.64,Medium Budget,Major Success
965,Jersey Boys,Drama,2014-06-20,R,Warner Bros,134,40000000,47047013,18235719,65282732,6.9,4952317,0,2014,6,25282732,63.21,Medium Budget,Profit
966,The Rainmaker,Drama,1997-11-21,PG-13,Paramount,135,40000000,45916769,0,45916769,7.1,4833344,0,1997,11,5916769,14.79,Medium Budget,Profit
967,Medicine Man,Drama,1992-02-07,PG-13,Walt Disney,106,40000000,44948240,0,44948240,6.0,4731394,0,1992,2,4948240,12.37,Medium Budget,Profit
968,Amistad,Drama,1997-12-12,R,DreamWorks,155,40000000,44212592,14037559,58250151,7.2,4653957,0,1997,12,18250151,45.63,Medium Budget,Profit
969,A Million Ways to Die in The West,Comedy,2014-05-30,R,Universal Pictures,136,40000000,42720965,44057592,86778557,6.1,4496944,0,2014,5,46778557,116.95,Medium Budget,Profit
970,Final Destination 5,Horror,2011-08-12,R,Warner Bros,92,40000000,42587643,112423522,155011165,5.9,4482910,0,2011,8,115011165,287.53,Medium Budget,Major Success
971,Aliens vs. Predator - Requiem,Action,2007-12-25,R,20th Century Fox,102,40000000,41797066,87087428,128884494,4.7,4399691,0,2007,12,88884494,222.21,Medium Budget,Major Success
972,The Water Horse: Legend of the Deep,Drama,2007-12-25,PG,Sony Pictures,114,40000000,40412817,63016938,103429755,,4253981,0,2007,12,63429755,158.57,Medium Budget,Major Success
973,Sex Tape,Comedy,2014-07-18,R,Sony Pictures,94,40000000,38543473,87526036,126069509,5.1,4057208,0,2014,7,86069509,215.17,Medium Budget,Major Success
974,Scream 4,Horror,2011-04-15,R,Weinstein/Dimension,111,40000000,38180928,57808662,95989590,6.2,4019045,0,2011,4,55989590,139.97,Medium Budget,Major Success
975,Ri¢hie Ri¢h,Comedy,1994-12-21,PG,Warner Bros,95,40000000,38087756,0,38087756,5.2,4009237,0,1994,12,-1912244,-4.78,Medium Budget,Loss
976,Autumn in New York,Drama,2000-08-11,PG-13,MGM,103,40000000,37752931,52964753,90717684,5.5,3973993,0,2000,8,50717684,126.79,Medium Budget,Major Success
977,Paul,Comedy,2011-03-18,R,Universal Pictures,109,40000000,37412945,63749161,101162106,7.0,3938205,0,2011,3,61162106,152.91,Medium Budget,Major Success
978,The Guilt Trip,Comedy,2012-12-19,PG-13,Paramount,95,40000000,37134215,4160459,41294674,5.8,3908865,0,2012,12,1294674,3.24,Medium Budget,Profit
979,Hanging Up,Comedy,2000-02-18,PG-13,Sony Pictures,94,40000000,36037909,15829814,51867723,4.7,3793464,0,2000,2,11867723,29.67,Medium Budget,Profit
980,The Doors,Drama,1991-03-01,R,Sony Pictures,140,40000000,34416893,0,34416893,7.2,3622831,0,1991,3,-5583107,-13.96,Medium Budget,Loss
981,Mickey Blue Eyes,Comedy,1999-08-20,PG-13,Warner Bros,102,40000000,33864342,20000000,53864342,5.8,3564668,0,1999,8,13864342,34.66,Medium Budget,Profit
982,Pay it Forward,Drama,2000-10-20,PG-13,Warner Bros,123,40000000,33508922,22187783,55696705,7.2,3527255,0,2000,10,15696705,39.24,Medium Budget,Profit
983,Drillbit Taylor,Comedy,2008-03-21,PG-13,Paramount,102,40000000,32862104,16824159,49686263,5.7,3459169,0,2008,3,9686263,24.22,Medium Budget,Profit
984,Extremely Loud and Incredibly Close,Drama,2011-12-25,PG-13,Warner Bros,129,40000000,31847881,23400000,55247881,6.9,3352409,0,2011,12,15247881,38.12,Medium Budget,Profit
985,The Shadow,Action,1994-07-01,PG-13,Universal Pictures,93,40000000,31835600,0,31835600,6.0,3351116,0,1994,7,-8164400,-20.41,Medium Budget,Loss
986,Morning Glory,Comedy,2010-11-10,PG-13,Paramount,107,40000000,31011732,28783338,59795070,6.5,3264393,0,2010,11,19795070,49.49,Medium Budget,Profit
987,Get Rich or Die Tryin',Drama,2005-11-09,R,Paramount,117,40000000,30981850,15685105,46666955,5.0,3261247,0,2005,11,6666955,16.67,Medium Budget,Profit
988,Grudge Match,Comedy,2013-12-25,PG-13,Warner Bros,113,40000000,29807260,40000000,69807260,6.4,3137606,0,2013,12,29807260,74.52,Medium Budget,Profit
989,The Out-of-Towners,Comedy,1999-04-02,PG-13,Paramount,90,40000000,28544120,0,28544120,5.3,3004644,0,1999,4,-11455880,-28.64,Medium Budget,Major Loss
990,The Nut Job 2: Nutty by Nature,Adventure,2017-08-11,PG,Open Road,97,40000000,28370522,29094634,57465156,,2986371,0,2017,8,17465156,43.66,Medium Budget,Profit
991,The Island of Dr. Moreau,Adventure,1996-08-23,PG-13,New Line,99,40000000,27682712,0,27682712,4.4,2913970,0,1996,8,-12317288,-30.79,Medium Budget,Major Loss
992,The Musketeer,Adventure,2001-09-07,PG-13,Universal Pictures,104,40000000,27053815,0,27053815,4.7,2847770,0,2001,9,-12946185,-32.37,Medium Budget,Major Loss
993,Resident Evil: The Final Chapter,Action,2017-01-27,R,Sony Pictures,109,40000000,26844692,285980994,312825686,,2825757,0,2017,1,272825686,682.06,Medium Budget,Major Success
994,The Other Boleyn Girl,Drama,2008-02-29,PG-13,Sony Pictures,115,40000000,26814957,51455013,78269970,6.7,2822627,0,2008,2,38269970,95.67,Medium Budget,Profit
995,The House,Comedy,2017-06-30,R,Warner Bros,98,40000000,25584504,5608239,31192743,,2693106,0,2017,6,-8807257,-22.02,Medium Budget,Loss
996,Sweet November,Drama,2001-02-16,PG-13,Warner Bros,119,40000000,25288103,40466125,65754228,6.7,2661906,0,2001,2,25754228,64.39,Medium Budget,Profit
997,The Reaping,Horror,2007-04-05,R,Warner Bros,99,40000000,25126214,37100000,62226214,5.7,2644865,0,2007,4,22226214,55.57,Medium Budget,Profit
998,Renaissance Man,Comedy,1994-06-03,PG-13,Walt Disney,128,40000000,24172899,0,24172899,6.1,2544516,0,1994,6,-15827101,-39.57,Medium Budget,Major Loss
999,Quest for Camelot,Adventure,1998-05-15,G,Warner Bros,97,40000000,22772500,15400000,38172500,,2397105,0,1998,5,-1827500,-4.57,Medium Budget,Loss
1000,City by the Sea,Drama,2002-09-06,R,Warner Bros,108,40000000,22433915,0,22433915,6.2,2361465,0,2002,9,-17566085,-43.92,Medium Budget,Major Loss
1001,At First Sight,Drama,1999-01-15,PG-13,MGM,128,40000000,22365133,0,22365133,5.9,2354225,0,1999,1,-17634867,-44.09,Medium Budget,Major Loss
